"Notes","Year","Year Code","State of Residence","State of Residence Code","Delivery Method","Delivery Method Code","Previous Cesarean Delivery","Previous Cesarean Delivery Code","Maternal Morbidity Checked","Maternal Morbidity Checked Code",Births
,"2019","2019","Alabama","01","Vaginal","1","Yes","1","At least one checked","0",22
,"2019","2019","Alabama","01","Vaginal","1","Yes","1","None checked","1",793
,"2019","2019","Alabama","01","Vaginal","1","No","2","At least one checked","0",383
,"2019","2019","Alabama","01","Vaginal","1","No","2","None checked","1",37135
,"2019","2019","Alabama","01","Cesarean","2","Yes","1","At least one checked","0",85
,"2019","2019","Alabama","01","Cesarean","2","Yes","1","None checked","1",7509
,"2019","2019","Alabama","01","Cesarean","2","No","2","At least one checked","0",134
,"2019","2019","Alabama","01","Cesarean","2","No","2","None checked","1",12536
,"2019","2019","Alaska","02","Vaginal","1","Yes","1","At least one checked","0",11
,"2019","2019","Alaska","02","Vaginal","1","Yes","1","None checked","1",280
,"2019","2019","Alaska","02","Vaginal","1","No","2","At least one checked","0",177
,"2019","2019","Alaska","02","Vaginal","1","No","2","None checked","1",7093
,"2019","2019","Alaska","02","Vaginal","1","No","2","Unknown or Not Stated","9",61
,"2019","2019","Alaska","02","Vaginal","1","Unknown or Not Stated","9","None checked","1",59
,"2019","2019","Alaska","02","Cesarean","2","Yes","1","At least one checked","0",18
,"2019","2019","Alaska","02","Cesarean","2","Yes","1","None checked","1",804
,"2019","2019","Alaska","02","Cesarean","2","No","2","At least one checked","0",26
,"2019","2019","Alaska","02","Cesarean","2","No","2","None checked","1",1255
,"2019","2019","Arizona","04","Vaginal","1","Yes","1","At least one checked","0",36
,"2019","2019","Arizona","04","Vaginal","1","Yes","1","None checked","1",1937
,"2019","2019","Arizona","04","Vaginal","1","No","2","At least one checked","0",595
,"2019","2019","Arizona","04","Vaginal","1","No","2","None checked","1",54760
,"2019","2019","Arizona","04","Cesarean","2","Yes","1","At least one checked","0",155
,"2019","2019","Arizona","04","Cesarean","2","Yes","1","None checked","1",9369
,"2019","2019","Arizona","04","Cesarean","2","No","2","At least one checked","0",223
,"2019","2019","Arizona","04","Cesarean","2","No","2","None checked","1",12292
,"2019","2019","Arkansas","05","Vaginal","1","Yes","1","At least one checked","0",18
,"2019","2019","Arkansas","05","Vaginal","1","Yes","1","None checked","1",565
,"2019","2019","Arkansas","05","Vaginal","1","No","2","At least one checked","0",280
,"2019","2019","Arkansas","05","Vaginal","1","No","2","None checked","1",23090
,"2019","2019","Arkansas","05","Cesarean","2","Yes","1","At least one checked","0",44
,"2019","2019","Arkansas","05","Cesarean","2","Yes","1","None checked","1",5598
,"2019","2019","Arkansas","05","Cesarean","2","No","2","At least one checked","0",80
,"2019","2019","Arkansas","05","Cesarean","2","No","2","None checked","1",6882
,"2019","2019","California","06","Vaginal","1","Yes","1","At least one checked","0",151
,"2019","2019","California","06","Vaginal","1","Yes","1","None checked","1",8197
,"2019","2019","California","06","Vaginal","1","No","2","At least one checked","0",3629
,"2019","2019","California","06","Vaginal","1","No","2","None checked","1",296518
,"2019","2019","California","06","Vaginal","1","No","2","Unknown or Not Stated","9",312
,"2019","2019","California","06","Vaginal","1","Unknown or Not Stated","9","None checked","1",23
,"2019","2019","California","06","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",304
,"2019","2019","California","06","Cesarean","2","Yes","1","At least one checked","0",497
,"2019","2019","California","06","Cesarean","2","Yes","1","None checked","1",63934
,"2019","2019","California","06","Cesarean","2","Yes","1","Unknown or Not Stated","9",20
,"2019","2019","California","06","Cesarean","2","No","2","At least one checked","0",695
,"2019","2019","California","06","Cesarean","2","No","2","None checked","1",72150
,"2019","2019","California","06","Cesarean","2","No","2","Unknown or Not Stated","9",28
,"2019","2019","Colorado","08","Vaginal","1","Yes","1","At least one checked","0",40
,"2019","2019","Colorado","08","Vaginal","1","Yes","1","None checked","1",1575
,"2019","2019","Colorado","08","Vaginal","1","No","2","At least one checked","0",605
,"2019","2019","Colorado","08","Vaginal","1","No","2","None checked","1",43811
,"2019","2019","Colorado","08","Cesarean","2","Yes","1","At least one checked","0",77
,"2019","2019","Colorado","08","Cesarean","2","Yes","1","None checked","1",6149
,"2019","2019","Colorado","08","Cesarean","2","No","2","At least one checked","0",121
,"2019","2019","Colorado","08","Cesarean","2","No","2","None checked","1",10476
,"2019","2019","Connecticut","09","Vaginal","1","Yes","1","At least one checked","0",20
,"2019","2019","Connecticut","09","Vaginal","1","Yes","1","None checked","1",879
,"2019","2019","Connecticut","09","Vaginal","1","No","2","At least one checked","0",341
,"2019","2019","Connecticut","09","Vaginal","1","No","2","None checked","1",21048
,"2019","2019","Connecticut","09","Vaginal","1","Unknown or Not Stated","9","None checked","1",80
,"2019","2019","Connecticut","09","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",10
,"2019","2019","Connecticut","09","Cesarean","2","Yes","1","At least one checked","0",52
,"2019","2019","Connecticut","09","Cesarean","2","Yes","1","None checked","1",4797
,"2019","2019","Connecticut","09","Cesarean","2","No","2","At least one checked","0",81
,"2019","2019","Connecticut","09","Cesarean","2","No","2","None checked","1",6901
,"2019","2019","Connecticut","09","Cesarean","2","Unknown or Not Stated","9","None checked","1",21
,"2019","2019","Delaware","10","Vaginal","1","Yes","1","None checked","1",199
,"2019","2019","Delaware","10","Vaginal","1","No","2","At least one checked","0",160
,"2019","2019","Delaware","10","Vaginal","1","No","2","None checked","1",6846
,"2019","2019","Delaware","10","Vaginal","1","No","2","Unknown or Not Stated","9",10
,"2019","2019","Delaware","10","Vaginal","1","Unknown or Not Stated","9","None checked","1",13
,"2019","2019","Delaware","10","Cesarean","2","Yes","1","At least one checked","0",16
,"2019","2019","Delaware","10","Cesarean","2","Yes","1","None checked","1",1297
,"2019","2019","Delaware","10","Cesarean","2","No","2","At least one checked","0",45
,"2019","2019","Delaware","10","Cesarean","2","No","2","None checked","1",1962
,"2019","2019","District of Columbia","11","Vaginal","1","Yes","1","None checked","1",305
,"2019","2019","District of Columbia","11","Vaginal","1","No","2","At least one checked","0",117
,"2019","2019","District of Columbia","11","Vaginal","1","No","2","None checked","1",5747
,"2019","2019","District of Columbia","11","Cesarean","2","Yes","1","None checked","1",1092
,"2019","2019","District of Columbia","11","Cesarean","2","No","2","At least one checked","0",26
,"2019","2019","District of Columbia","11","Cesarean","2","No","2","None checked","1",1769
,"2019","2019","Florida","12","Vaginal","1","Yes","1","At least one checked","0",33
,"2019","2019","Florida","12","Vaginal","1","Yes","1","None checked","1",3612
,"2019","2019","Florida","12","Vaginal","1","No","2","At least one checked","0",1089
,"2019","2019","Florida","12","Vaginal","1","No","2","None checked","1",134366
,"2019","2019","Florida","12","Vaginal","1","No","2","Unknown or Not Stated","9",192
,"2019","2019","Florida","12","Vaginal","1","Unknown or Not Stated","9","None checked","1",186
,"2019","2019","Florida","12","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",46
,"2019","2019","Florida","12","Cesarean","2","Yes","1","At least one checked","0",189
,"2019","2019","Florida","12","Cesarean","2","Yes","1","None checked","1",31543
,"2019","2019","Florida","12","Cesarean","2","Yes","1","Unknown or Not Stated","9",19
,"2019","2019","Florida","12","Cesarean","2","No","2","At least one checked","0",325
,"2019","2019","Florida","12","Cesarean","2","No","2","None checked","1",48141
,"2019","2019","Florida","12","Cesarean","2","No","2","Unknown or Not Stated","9",31
,"2019","2019","Florida","12","Cesarean","2","Unknown or Not Stated","9","None checked","1",61
,"2019","2019","Florida","12","Cesarean","2","Unknown or Not Stated","9","Unknown or Not Stated","9",11
,"2019","2019","Florida","12","Unknown or Not Stated","9","No","2","None checked","1",130
,"2019","2019","Georgia","13","Vaginal","1","Yes","1","At least one checked","0",31
,"2019","2019","Georgia","13","Vaginal","1","Yes","1","None checked","1",1453
,"2019","2019","Georgia","13","Vaginal","1","No","2","At least one checked","0",923
,"2019","2019","Georgia","13","Vaginal","1","No","2","None checked","1",80246
,"2019","2019","Georgia","13","Vaginal","1","No","2","Unknown or Not Stated","9",102
,"2019","2019","Georgia","13","Vaginal","1","Unknown or Not Stated","9","None checked","1",114
,"2019","2019","Georgia","13","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",25
,"2019","2019","Georgia","13","Cesarean","2","Yes","1","At least one checked","0",155
,"2019","2019","Georgia","13","Cesarean","2","Yes","1","None checked","1",15587
,"2019","2019","Georgia","13","Cesarean","2","Yes","1","Unknown or Not Stated","9",12
,"2019","2019","Georgia","13","Cesarean","2","No","2","At least one checked","0",266
,"2019","2019","Georgia","13","Cesarean","2","No","2","None checked","1",27259
,"2019","2019","Georgia","13","Cesarean","2","No","2","Unknown or Not Stated","9",35
,"2019","2019","Georgia","13","Cesarean","2","Unknown or Not Stated","9","None checked","1",38
,"2019","2019","Georgia","13","Unknown or Not Stated","9","Yes","1","None checked","1",12
,"2019","2019","Georgia","13","Unknown or Not Stated","9","No","2","None checked","1",78
,"2019","2019","Georgia","13","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",12
,"2019","2019","Hawaii","15","Vaginal","1","Yes","1","None checked","1",346
,"2019","2019","Hawaii","15","Vaginal","1","No","2","At least one checked","0",88
,"2019","2019","Hawaii","15","Vaginal","1","No","2","None checked","1",11859
,"2019","2019","Hawaii","15","Cesarean","2","Yes","1","None checked","1",1680
,"2019","2019","Hawaii","15","Cesarean","2","No","2","At least one checked","0",18
,"2019","2019","Hawaii","15","Cesarean","2","No","2","None checked","1",2796
,"2019","2019","Idaho","16","Vaginal","1","Yes","1","At least one checked","0",20
,"2019","2019","Idaho","16","Vaginal","1","Yes","1","None checked","1",581
,"2019","2019","Idaho","16","Vaginal","1","No","2","At least one checked","0",270
,"2019","2019","Idaho","16","Vaginal","1","No","2","None checked","1",15877
,"2019","2019","Idaho","16","Cesarean","2","Yes","1","At least one checked","0",25
,"2019","2019","Idaho","16","Cesarean","2","Yes","1","None checked","1",2224
,"2019","2019","Idaho","16","Cesarean","2","No","2","At least one checked","0",42
,"2019","2019","Idaho","16","Cesarean","2","No","2","None checked","1",2998
,"2019","2019","Illinois","17","Vaginal","1","Yes","1","At least one checked","0",69
,"2019","2019","Illinois","17","Vaginal","1","Yes","1","None checked","1",3482
,"2019","2019","Illinois","17","Vaginal","1","No","2","At least one checked","0",1343
,"2019","2019","Illinois","17","Vaginal","1","No","2","None checked","1",92153
,"2019","2019","Illinois","17","Vaginal","1","No","2","Unknown or Not Stated","9",34
,"2019","2019","Illinois","17","Vaginal","1","Unknown or Not Stated","9","None checked","1",78
,"2019","2019","Illinois","17","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",10
,"2019","2019","Illinois","17","Cesarean","2","Yes","1","At least one checked","0",363
,"2019","2019","Illinois","17","Cesarean","2","Yes","1","None checked","1",18049
,"2019","2019","Illinois","17","Cesarean","2","Yes","1","Unknown or Not Stated","9",17
,"2019","2019","Illinois","17","Cesarean","2","No","2","At least one checked","0",562
,"2019","2019","Illinois","17","Cesarean","2","No","2","None checked","1",23901
,"2019","2019","Illinois","17","Cesarean","2","No","2","Unknown or Not Stated","9",11
,"2019","2019","Illinois","17","Cesarean","2","Unknown or Not Stated","9","None checked","1",14
,"2019","2019","Illinois","17","Unknown or Not Stated","9","No","2","None checked","1",13
,"2019","2019","Illinois","17","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",11
,"2019","2019","Indiana","18","Vaginal","1","Yes","1","At least one checked","0",25
,"2019","2019","Indiana","18","Vaginal","1","Yes","1","None checked","1",1614
,"2019","2019","Indiana","18","Vaginal","1","No","2","At least one checked","0",755
,"2019","2019","Indiana","18","Vaginal","1","No","2","None checked","1",54779
,"2019","2019","Indiana","18","Cesarean","2","Yes","1","At least one checked","0",108
,"2019","2019","Indiana","18","Cesarean","2","Yes","1","None checked","1",9551
,"2019","2019","Indiana","18","Cesarean","2","No","2","At least one checked","0",197
,"2019","2019","Indiana","18","Cesarean","2","No","2","None checked","1",13811
,"2019","2019","Indiana","18","Unknown or Not Stated","9","No","2","None checked","1",11
,"2019","2019","Iowa","19","Vaginal","1","Yes","1","At least one checked","0",34
,"2019","2019","Iowa","19","Vaginal","1","Yes","1","None checked","1",882
,"2019","2019","Iowa","19","Vaginal","1","No","2","At least one checked","0",573
,"2019","2019","Iowa","19","Vaginal","1","No","2","None checked","1",25016
,"2019","2019","Iowa","19","Cesarean","2","Yes","1","At least one checked","0",85
,"2019","2019","Iowa","19","Cesarean","2","Yes","1","None checked","1",4629
,"2019","2019","Iowa","19","Cesarean","2","No","2","At least one checked","0",159
,"2019","2019","Iowa","19","Cesarean","2","No","2","None checked","1",6261
,"2019","2019","Kansas","20","Vaginal","1","Yes","1","At least one checked","0",13
,"2019","2019","Kansas","20","Vaginal","1","Yes","1","None checked","1",831
,"2019","2019","Kansas","20","Vaginal","1","No","2","At least one checked","0",301
,"2019","2019","Kansas","20","Vaginal","1","No","2","None checked","1",23744
,"2019","2019","Kansas","20","Cesarean","2","Yes","1","At least one checked","0",36
,"2019","2019","Kansas","20","Cesarean","2","Yes","1","None checked","1",4384
,"2019","2019","Kansas","20","Cesarean","2","No","2","At least one checked","0",55
,"2019","2019","Kansas","20","Cesarean","2","No","2","None checked","1",6030
,"2019","2019","Kentucky","21","Vaginal","1","Yes","1","At least one checked","0",21
,"2019","2019","Kentucky","21","Vaginal","1","Yes","1","None checked","1",882
,"2019","2019","Kentucky","21","Vaginal","1","No","2","At least one checked","0",387
,"2019","2019","Kentucky","21","Vaginal","1","No","2","None checked","1",33663
,"2019","2019","Kentucky","21","Vaginal","1","No","2","Unknown or Not Stated","9",125
,"2019","2019","Kentucky","21","Vaginal","1","Unknown or Not Stated","9","None checked","1",93
,"2019","2019","Kentucky","21","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",14
,"2019","2019","Kentucky","21","Cesarean","2","Yes","1","At least one checked","0",86
,"2019","2019","Kentucky","21","Cesarean","2","Yes","1","None checked","1",7825
,"2019","2019","Kentucky","21","Cesarean","2","Yes","1","Unknown or Not Stated","9",27
,"2019","2019","Kentucky","21","Cesarean","2","No","2","At least one checked","0",110
,"2019","2019","Kentucky","21","Cesarean","2","No","2","None checked","1",9715
,"2019","2019","Kentucky","21","Cesarean","2","No","2","Unknown or Not Stated","9",52
,"2019","2019","Kentucky","21","Cesarean","2","Unknown or Not Stated","9","None checked","1",24
,"2019","2019","Kentucky","21","Unknown or Not Stated","9","No","2","None checked","1",22
,"2019","2019","Louisiana","22","Vaginal","1","Yes","1","At least one checked","0",12
,"2019","2019","Louisiana","22","Vaginal","1","Yes","1","None checked","1",1027
,"2019","2019","Louisiana","22","Vaginal","1","No","2","At least one checked","0",377
,"2019","2019","Louisiana","22","Vaginal","1","No","2","None checked","1",35917
,"2019","2019","Louisiana","22","Cesarean","2","Yes","1","At least one checked","0",100
,"2019","2019","Louisiana","22","Cesarean","2","Yes","1","None checked","1",9596
,"2019","2019","Louisiana","22","Cesarean","2","No","2","At least one checked","0",143
,"2019","2019","Louisiana","22","Cesarean","2","No","2","None checked","1",11767
,"2019","2019","Maine","23","Vaginal","1","Yes","1","None checked","1",231
,"2019","2019","Maine","23","Vaginal","1","No","2","At least one checked","0",143
,"2019","2019","Maine","23","Vaginal","1","No","2","None checked","1",7836
,"2019","2019","Maine","23","Cesarean","2","Yes","1","At least one checked","0",11
,"2019","2019","Maine","23","Cesarean","2","Yes","1","None checked","1",1372
,"2019","2019","Maine","23","Cesarean","2","No","2","At least one checked","0",23
,"2019","2019","Maine","23","Cesarean","2","No","2","None checked","1",2155
,"2019","2019","Maryland","24","Vaginal","1","Yes","1","At least one checked","0",36
,"2019","2019","Maryland","24","Vaginal","1","Yes","1","None checked","1",1897
,"2019","2019","Maryland","24","Vaginal","1","No","2","At least one checked","0",662
,"2019","2019","Maryland","24","Vaginal","1","No","2","None checked","1",44408
,"2019","2019","Maryland","24","Vaginal","1","No","2","Unknown or Not Stated","9",10
,"2019","2019","Maryland","24","Vaginal","1","Unknown or Not Stated","9","None checked","1",24
,"2019","2019","Maryland","24","Cesarean","2","Yes","1","At least one checked","0",114
,"2019","2019","Maryland","24","Cesarean","2","Yes","1","None checked","1",9469
,"2019","2019","Maryland","24","Cesarean","2","No","2","At least one checked","0",165
,"2019","2019","Maryland","24","Cesarean","2","No","2","None checked","1",13360
,"2019","2019","Maryland","24","Cesarean","2","Unknown or Not Stated","9","None checked","1",12
,"2019","2019","Maryland","24","Unknown or Not Stated","9","No","2","None checked","1",12
,"2019","2019","Massachusetts","25","Vaginal","1","Yes","1","At least one checked","0",61
,"2019","2019","Massachusetts","25","Vaginal","1","Yes","1","None checked","1",1588
,"2019","2019","Massachusetts","25","Vaginal","1","No","2","At least one checked","0",814
,"2019","2019","Massachusetts","25","Vaginal","1","No","2","None checked","1",44843
,"2019","2019","Massachusetts","25","Cesarean","2","Yes","1","At least one checked","0",119
,"2019","2019","Massachusetts","25","Cesarean","2","Yes","1","None checked","1",8730
,"2019","2019","Massachusetts","25","Cesarean","2","No","2","At least one checked","0",169
,"2019","2019","Massachusetts","25","Cesarean","2","No","2","None checked","1",12639
,"2019","2019","Massachusetts","25","Unknown or Not Stated","9","No","2","None checked","1",14
,"2019","2019","Massachusetts","25","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",137
,"2019","2019","Michigan","26","Vaginal","1","Yes","1","At least one checked","0",58
,"2019","2019","Michigan","26","Vaginal","1","Yes","1","None checked","1",2214
,"2019","2019","Michigan","26","Vaginal","1","No","2","At least one checked","0",1081
,"2019","2019","Michigan","26","Vaginal","1","No","2","None checked","1",69748
,"2019","2019","Michigan","26","Vaginal","1","No","2","Unknown or Not Stated","9",63
,"2019","2019","Michigan","26","Vaginal","1","Unknown or Not Stated","9","None checked","1",166
,"2019","2019","Michigan","26","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",12
,"2019","2019","Michigan","26","Cesarean","2","Yes","1","At least one checked","0",146
,"2019","2019","Michigan","26","Cesarean","2","Yes","1","None checked","1",13411
,"2019","2019","Michigan","26","Cesarean","2","Yes","1","Unknown or Not Stated","9",14
,"2019","2019","Michigan","26","Cesarean","2","No","2","At least one checked","0",247
,"2019","2019","Michigan","26","Cesarean","2","No","2","None checked","1",20627
,"2019","2019","Michigan","26","Cesarean","2","No","2","Unknown or Not Stated","9",24
,"2019","2019","Michigan","26","Cesarean","2","Unknown or Not Stated","9","None checked","1",39
,"2019","2019","Michigan","26","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",14
,"2019","2019","Minnesota","27","Vaginal","1","Yes","1","At least one checked","0",61
,"2019","2019","Minnesota","27","Vaginal","1","Yes","1","None checked","1",2005
,"2019","2019","Minnesota","27","Vaginal","1","No","2","At least one checked","0",962
,"2019","2019","Minnesota","27","Vaginal","1","No","2","None checked","1",44653
,"2019","2019","Minnesota","27","Vaginal","1","No","2","Unknown or Not Stated","9",13
,"2019","2019","Minnesota","27","Vaginal","1","Unknown or Not Stated","9","None checked","1",36
,"2019","2019","Minnesota","27","Cesarean","2","Yes","1","At least one checked","0",115
,"2019","2019","Minnesota","27","Cesarean","2","Yes","1","None checked","1",7305
,"2019","2019","Minnesota","27","Cesarean","2","No","2","At least one checked","0",166
,"2019","2019","Minnesota","27","Cesarean","2","No","2","None checked","1",10626
,"2019","2019","Minnesota","27","Unknown or Not Stated","9","No","2","None checked","1",33
,"2019","2019","Minnesota","27","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",22
,"2019","2019","Mississippi","28","Vaginal","1","Yes","1","None checked","1",470
,"2019","2019","Mississippi","28","Vaginal","1","No","2","At least one checked","0",257
,"2019","2019","Mississippi","28","Vaginal","1","No","2","None checked","1",21803
,"2019","2019","Mississippi","28","Cesarean","2","Yes","1","At least one checked","0",62
,"2019","2019","Mississippi","28","Cesarean","2","Yes","1","None checked","1",6723
,"2019","2019","Mississippi","28","Cesarean","2","No","2","At least one checked","0",80
,"2019","2019","Mississippi","28","Cesarean","2","No","2","None checked","1",7226
,"2019","2019","Missouri","29","Vaginal","1","Yes","1","At least one checked","0",38
,"2019","2019","Missouri","29","Vaginal","1","Yes","1","None checked","1",1708
,"2019","2019","Missouri","29","Vaginal","1","No","2","At least one checked","0",658
,"2019","2019","Missouri","29","Vaginal","1","No","2","None checked","1",47965
,"2019","2019","Missouri","29","Cesarean","2","Yes","1","At least one checked","0",102
,"2019","2019","Missouri","29","Cesarean","2","Yes","1","None checked","1",8579
,"2019","2019","Missouri","29","Cesarean","2","No","2","At least one checked","0",176
,"2019","2019","Missouri","29","Cesarean","2","No","2","None checked","1",12789
,"2019","2019","Missouri","29","Unknown or Not Stated","9","No","2","None checked","1",99
,"2019","2019","Montana","30","Vaginal","1","Yes","1","None checked","1",230
,"2019","2019","Montana","30","Vaginal","1","No","2","At least one checked","0",137
,"2019","2019","Montana","30","Vaginal","1","No","2","None checked","1",7547
,"2019","2019","Montana","30","Cesarean","2","Yes","1","At least one checked","0",27
,"2019","2019","Montana","30","Cesarean","2","Yes","1","None checked","1",1324
,"2019","2019","Montana","30","Cesarean","2","No","2","At least one checked","0",28
,"2019","2019","Montana","30","Cesarean","2","No","2","None checked","1",1770
,"2019","2019","Nebraska","31","Vaginal","1","Yes","1","At least one checked","0",18
,"2019","2019","Nebraska","31","Vaginal","1","Yes","1","None checked","1",659
,"2019","2019","Nebraska","31","Vaginal","1","No","2","At least one checked","0",352
,"2019","2019","Nebraska","31","Vaginal","1","No","2","None checked","1",16495
,"2019","2019","Nebraska","31","Vaginal","1","Unknown or Not Stated","9","None checked","1",25
,"2019","2019","Nebraska","31","Cesarean","2","Yes","1","At least one checked","0",50
,"2019","2019","Nebraska","31","Cesarean","2","Yes","1","None checked","1",3246
,"2019","2019","Nebraska","31","Cesarean","2","No","2","At least one checked","0",61
,"2019","2019","Nebraska","31","Cesarean","2","No","2","None checked","1",3836
,"2019","2019","Nevada","32","Vaginal","1","Yes","1","At least one checked","0",16
,"2019","2019","Nevada","32","Vaginal","1","Yes","1","None checked","1",679
,"2019","2019","Nevada","32","Vaginal","1","No","2","At least one checked","0",271
,"2019","2019","Nevada","32","Vaginal","1","No","2","None checked","1",22618
,"2019","2019","Nevada","32","Cesarean","2","Yes","1","At least one checked","0",52
,"2019","2019","Nevada","32","Cesarean","2","Yes","1","None checked","1",4208
,"2019","2019","Nevada","32","Cesarean","2","No","2","At least one checked","0",97
,"2019","2019","Nevada","32","Cesarean","2","No","2","None checked","1",7130
,"2019","2019","New Hampshire","33","Vaginal","1","Yes","1","None checked","1",248
,"2019","2019","New Hampshire","33","Vaginal","1","No","2","At least one checked","0",202
,"2019","2019","New Hampshire","33","Vaginal","1","No","2","None checked","1",7585
,"2019","2019","New Hampshire","33","Vaginal","1","No","2","Unknown or Not Stated","9",19
,"2019","2019","New Hampshire","33","Vaginal","1","Unknown or Not Stated","9","None checked","1",31
,"2019","2019","New Hampshire","33","Cesarean","2","Yes","1","At least one checked","0",21
,"2019","2019","New Hampshire","33","Cesarean","2","Yes","1","None checked","1",1372
,"2019","2019","New Hampshire","33","Cesarean","2","No","2","At least one checked","0",47
,"2019","2019","New Hampshire","33","Cesarean","2","No","2","None checked","1",2279
,"2019","2019","New Hampshire","33","Cesarean","2","No","2","Unknown or Not Stated","9",10
,"2019","2019","New Jersey","34","Vaginal","1","Yes","1","At least one checked","0",38
,"2019","2019","New Jersey","34","Vaginal","1","Yes","1","None checked","1",2403
,"2019","2019","New Jersey","34","Vaginal","1","No","2","At least one checked","0",925
,"2019","2019","New Jersey","34","Vaginal","1","No","2","None checked","1",62255
,"2019","2019","New Jersey","34","Cesarean","2","Yes","1","At least one checked","0",194
,"2019","2019","New Jersey","34","Cesarean","2","Yes","1","None checked","1",15094
,"2019","2019","New Jersey","34","Cesarean","2","No","2","At least one checked","0",351
,"2019","2019","New Jersey","34","Cesarean","2","No","2","None checked","1",17915
,"2019","2019","New Jersey","34","Unknown or Not Stated","9","No","2","None checked","1",390
,"2019","2019","New Mexico","35","Vaginal","1","Yes","1","At least one checked","0",13
,"2019","2019","New Mexico","35","Vaginal","1","Yes","1","None checked","1",533
,"2019","2019","New Mexico","35","Vaginal","1","No","2","At least one checked","0",508
,"2019","2019","New Mexico","35","Vaginal","1","No","2","None checked","1",15833
,"2019","2019","New Mexico","35","Cesarean","2","Yes","1","At least one checked","0",11
,"2019","2019","New Mexico","35","Cesarean","2","Yes","1","None checked","1",2277
,"2019","2019","New Mexico","35","Cesarean","2","No","2","At least one checked","0",32
,"2019","2019","New Mexico","35","Cesarean","2","No","2","None checked","1",3746
,"2019","2019","New York","36","Vaginal","1","Yes","1","At least one checked","0",145
,"2019","2019","New York","36","Vaginal","1","Yes","1","None checked","1",4991
,"2019","2019","New York","36","Vaginal","1","No","2","At least one checked","0",2992
,"2019","2019","New York","36","Vaginal","1","No","2","None checked","1",139178
,"2019","2019","New York","36","Vaginal","1","No","2","Unknown or Not Stated","9",231
,"2019","2019","New York","36","Vaginal","1","Unknown or Not Stated","9","None checked","1",131
,"2019","2019","New York","36","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",13
,"2019","2019","New York","36","Cesarean","2","Yes","1","At least one checked","0",580
,"2019","2019","New York","36","Cesarean","2","Yes","1","None checked","1",31797
,"2019","2019","New York","36","Cesarean","2","Yes","1","Unknown or Not Stated","9",66
,"2019","2019","New York","36","Cesarean","2","No","2","At least one checked","0",737
,"2019","2019","New York","36","Cesarean","2","No","2","None checked","1",40195
,"2019","2019","New York","36","Cesarean","2","No","2","Unknown or Not Stated","9",80
,"2019","2019","New York","36","Cesarean","2","Unknown or Not Stated","9","None checked","1",20
,"2019","2019","New York","36","Cesarean","2","Unknown or Not Stated","9","Unknown or Not Stated","9",10
,"2019","2019","New York","36","Unknown or Not Stated","9","No","2","None checked","1",49
,"2019","2019","New York","36","Unknown or Not Stated","9","Unknown or Not Stated","9","None checked","1",12
,"2019","2019","New York","36","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",296
,"2019","2019","North Carolina","37","Vaginal","1","Yes","1","At least one checked","0",65
,"2019","2019","North Carolina","37","Vaginal","1","Yes","1","None checked","1",2970
,"2019","2019","North Carolina","37","Vaginal","1","No","2","At least one checked","0",1013
,"2019","2019","North Carolina","37","Vaginal","1","No","2","None checked","1",80149
,"2019","2019","North Carolina","37","Cesarean","2","Yes","1","At least one checked","0",108
,"2019","2019","North Carolina","37","Cesarean","2","Yes","1","None checked","1",14265
,"2019","2019","North Carolina","37","Cesarean","2","No","2","At least one checked","0",240
,"2019","2019","North Carolina","37","Cesarean","2","No","2","None checked","1",19869
,"2019","2019","North Carolina","37","Unknown or Not Stated","9","No","2","None checked","1",28
,"2019","2019","North Dakota","38","Vaginal","1","Yes","1","At least one checked","0",10
,"2019","2019","North Dakota","38","Vaginal","1","Yes","1","None checked","1",270
,"2019","2019","North Dakota","38","Vaginal","1","No","2","At least one checked","0",153
,"2019","2019","North Dakota","38","Vaginal","1","No","2","None checked","1",7246
,"2019","2019","North Dakota","38","Cesarean","2","Yes","1","At least one checked","0",29
,"2019","2019","North Dakota","38","Cesarean","2","Yes","1","None checked","1",1215
,"2019","2019","North Dakota","38","Cesarean","2","No","2","At least one checked","0",70
,"2019","2019","North Dakota","38","Cesarean","2","No","2","None checked","1",1461
,"2019","2019","Ohio","39","Vaginal","1","Yes","1","At least one checked","0",125
,"2019","2019","Ohio","39","Vaginal","1","Yes","1","None checked","1",3203
,"2019","2019","Ohio","39","Vaginal","1","No","2","At least one checked","0",1875
,"2019","2019","Ohio","39","Vaginal","1","No","2","None checked","1",87550
