"Notes","Year","Year Code","State of Residence","State of Residence Code","Delivery Method","Delivery Method Code","Previous Cesarean Delivery","Previous Cesarean Delivery Code","Maternal Morbidity Checked","Maternal Morbidity Checked Code",Births
,"2023","2023","West Virginia","54","Vaginal","1","No","2","Unknown or Not Stated","9",35
,"2023","2023","West Virginia","54","Vaginal","1","Unknown or Not Stated","9","None checked","1",45
,"2023","2023","West Virginia","54","Cesarean","2","Yes","1","At least one checked","0",20
,"2023","2023","West Virginia","54","Cesarean","2","Yes","1","None checked","1",2196
,"2023","2023","West Virginia","54","Cesarean","2","Yes","1","Unknown or Not Stated","9",13
,"2023","2023","West Virginia","54","Cesarean","2","No","2","At least one checked","0",46
,"2023","2023","West Virginia","54","Cesarean","2","No","2","None checked","1",3460
,"2023","2023","West Virginia","54","Cesarean","2","No","2","Unknown or Not Stated","9",54
,"2023","2023","West Virginia","54","Cesarean","2","Unknown or Not Stated","9","None checked","1",12
,"2023","2023","Wisconsin","55","Vaginal","1","Yes","1","At least one checked","0",78
,"2023","2023","Wisconsin","55","Vaginal","1","Yes","1","None checked","1",1852
,"2023","2023","Wisconsin","55","Vaginal","1","No","2","At least one checked","0",1114
,"2023","2023","Wisconsin","55","Vaginal","1","No","2","None checked","1",40038
,"2023","2023","Wisconsin","55","Vaginal","1","No","2","Unknown or Not Stated","9",73
,"2023","2023","Wisconsin","55","Vaginal","1","Unknown or Not Stated","9","None checked","1",83
,"2023","2023","Wisconsin","55","Cesarean","2","Yes","1","At least one checked","0",126
,"2023","2023","Wisconsin","55","Cesarean","2","Yes","1","None checked","1",6697
,"2023","2023","Wisconsin","55","Cesarean","2","Yes","1","Unknown or Not Stated","9",10
,"2023","2023","Wisconsin","55","Cesarean","2","No","2","At least one checked","0",178
,"2023","2023","Wisconsin","55","Cesarean","2","No","2","None checked","1",9189
,"2023","2023","Wisconsin","55","Cesarean","2","No","2","Unknown or Not Stated","9",31
,"2023","2023","Wisconsin","55","Cesarean","2","Unknown or Not Stated","9","None checked","1",23
,"2023","2023","Wisconsin","55","Unknown or Not Stated","9","Yes","1","None checked","1",15
,"2023","2023","Wisconsin","55","Unknown or Not Stated","9","No","2","None checked","1",216
,"2023","2023","Wyoming","56","Vaginal","1","Yes","1","None checked","1",115
,"2023","2023","Wyoming","56","Vaginal","1","No","2","At least one checked","0",82
,"2023","2023","Wyoming","56","Vaginal","1","No","2","None checked","1",4090
,"2023","2023","Wyoming","56","Cesarean","2","Yes","1","None checked","1",703
,"2023","2023","Wyoming","56","Cesarean","2","No","2","At least one checked","0",23
,"2023","2023","Wyoming","56","Cesarean","2","No","2","None checked","1",957
,"2024","2024","Alabama","01","Vaginal","1","Yes","1","At least one checked","0",33
,"2024","2024","Alabama","01","Vaginal","1","Yes","1","None checked","1",1056
,"2024","2024","Alabama","01","Vaginal","1","No","2","At least one checked","0",549
,"2024","2024","Alabama","01","Vaginal","1","No","2","None checked","1",36187
,"2024","2024","Alabama","01","Cesarean","2","Yes","1","At least one checked","0",100
,"2024","2024","Alabama","01","Cesarean","2","Yes","1","None checked","1",7774
,"2024","2024","Alabama","01","Cesarean","2","No","2","At least one checked","0",166
,"2024","2024","Alabama","01","Cesarean","2","No","2","None checked","1",12042
,"2024","2024","Alabama","01","Unknown or Not Stated","9","No","2","None checked","1",19
,"2024","2024","Alaska","02","Vaginal","1","Yes","1","At least one checked","0",14
,"2024","2024","Alaska","02","Vaginal","1","Yes","1","None checked","1",293
,"2024","2024","Alaska","02","Vaginal","1","No","2","At least one checked","0",188
,"2024","2024","Alaska","02","Vaginal","1","No","2","None checked","1",6289
,"2024","2024","Alaska","02","Vaginal","1","No","2","Unknown or Not Stated","9",20
,"2024","2024","Alaska","02","Vaginal","1","Unknown or Not Stated","9","None checked","1",49
,"2024","2024","Alaska","02","Cesarean","2","Yes","1","None checked","1",787
,"2024","2024","Alaska","02","Cesarean","2","No","2","At least one checked","0",34
,"2024","2024","Alaska","02","Cesarean","2","No","2","None checked","1",1238
,"2024","2024","Arizona","04","Vaginal","1","Yes","1","At least one checked","0",31
,"2024","2024","Arizona","04","Vaginal","1","Yes","1","None checked","1",1899
,"2024","2024","Arizona","04","Vaginal","1","No","2","At least one checked","0",721
,"2024","2024","Arizona","04","Vaginal","1","No","2","None checked","1",52838
,"2024","2024","Arizona","04","Cesarean","2","Yes","1","At least one checked","0",170
,"2024","2024","Arizona","04","Cesarean","2","Yes","1","None checked","1",8879
,"2024","2024","Arizona","04","Cesarean","2","No","2","At least one checked","0",270
,"2024","2024","Arizona","04","Cesarean","2","No","2","None checked","1",13898
,"2024","2024","Arkansas","05","Vaginal","1","Yes","1","At least one checked","0",17
,"2024","2024","Arkansas","05","Vaginal","1","Yes","1","None checked","1",598
,"2024","2024","Arkansas","05","Vaginal","1","No","2","At least one checked","0",388
,"2024","2024","Arkansas","05","Vaginal","1","No","2","None checked","1",22333
,"2024","2024","Arkansas","05","Cesarean","2","Yes","1","At least one checked","0",80
,"2024","2024","Arkansas","05","Cesarean","2","Yes","1","None checked","1",4796
,"2024","2024","Arkansas","05","Cesarean","2","No","2","At least one checked","0",150
,"2024","2024","Arkansas","05","Cesarean","2","No","2","None checked","1",7021
,"2024","2024","California","06","Vaginal","1","Yes","1","At least one checked","0",239
,"2024","2024","California","06","Vaginal","1","Yes","1","None checked","1",8778
,"2024","2024","California","06","Vaginal","1","Yes","1","Unknown or Not Stated","9",13
,"2024","2024","California","06","Vaginal","1","No","2","At least one checked","0",3898
,"2024","2024","California","06","Vaginal","1","No","2","None checked","1",260537
,"2024","2024","California","06","Vaginal","1","No","2","Unknown or Not Stated","9",458
,"2024","2024","California","06","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",159
,"2024","2024","California","06","Cesarean","2","Yes","1","At least one checked","0",506
,"2024","2024","California","06","Cesarean","2","Yes","1","None checked","1",54622
,"2024","2024","California","06","Cesarean","2","Yes","1","Unknown or Not Stated","9",29
,"2024","2024","California","06","Cesarean","2","No","2","At least one checked","0",751
,"2024","2024","California","06","Cesarean","2","No","2","None checked","1",72010
,"2024","2024","California","06","Cesarean","2","No","2","Unknown or Not Stated","9",24
,"2024","2024","California","06","Unknown or Not Stated","9","No","2","None checked","1",17
,"2024","2024","California","06","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",16
,"2024","2024","Colorado","08","Vaginal","1","Yes","1","At least one checked","0",38
,"2024","2024","Colorado","08","Vaginal","1","Yes","1","None checked","1",1721
,"2024","2024","Colorado","08","Vaginal","1","No","2","At least one checked","0",639
,"2024","2024","Colorado","08","Vaginal","1","No","2","None checked","1",43868
,"2024","2024","Colorado","08","Vaginal","1","No","2","Unknown or Not Stated","9",11
,"2024","2024","Colorado","08","Vaginal","1","Unknown or Not Stated","9","None checked","1",11
,"2024","2024","Colorado","08","Cesarean","2","Yes","1","At least one checked","0",103
,"2024","2024","Colorado","08","Cesarean","2","Yes","1","None checked","1",6229
,"2024","2024","Colorado","08","Cesarean","2","No","2","At least one checked","0",173
,"2024","2024","Colorado","08","Cesarean","2","No","2","None checked","1",11414
,"2024","2024","Colorado","08","Unknown or Not Stated","9","No","2","None checked","1",32
,"2024","2024","Colorado","08","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",18
,"2024","2024","Connecticut","09","Vaginal","1","Yes","1","At least one checked","0",31
,"2024","2024","Connecticut","09","Vaginal","1","Yes","1","None checked","1",916
,"2024","2024","Connecticut","09","Vaginal","1","No","2","At least one checked","0",328
,"2024","2024","Connecticut","09","Vaginal","1","No","2","None checked","1",20891
,"2024","2024","Connecticut","09","Vaginal","1","Unknown or Not Stated","9","None checked","1",18
,"2024","2024","Connecticut","09","Cesarean","2","Yes","1","At least one checked","0",69
,"2024","2024","Connecticut","09","Cesarean","2","Yes","1","None checked","1",4935
,"2024","2024","Connecticut","09","Cesarean","2","No","2","At least one checked","0",129
,"2024","2024","Connecticut","09","Cesarean","2","No","2","None checked","1",7254
,"2024","2024","Delaware","10","Vaginal","1","Yes","1","At least one checked","0",10
,"2024","2024","Delaware","10","Vaginal","1","Yes","1","None checked","1",219
,"2024","2024","Delaware","10","Vaginal","1","No","2","At least one checked","0",224
,"2024","2024","Delaware","10","Vaginal","1","No","2","None checked","1",6509
,"2024","2024","Delaware","10","Vaginal","1","No","2","Unknown or Not Stated","9",12
,"2024","2024","Delaware","10","Vaginal","1","Unknown or Not Stated","9","None checked","1",33
,"2024","2024","Delaware","10","Cesarean","2","Yes","1","At least one checked","0",87
,"2024","2024","Delaware","10","Cesarean","2","Yes","1","None checked","1",1294
,"2024","2024","Delaware","10","Cesarean","2","No","2","At least one checked","0",197
,"2024","2024","Delaware","10","Cesarean","2","No","2","None checked","1",1932
,"2024","2024","Delaware","10","Cesarean","2","Unknown or Not Stated","9","None checked","1",17
,"2024","2024","District of Columbia","11","Vaginal","1","Yes","1","None checked","1",188
,"2024","2024","District of Columbia","11","Vaginal","1","No","2","At least one checked","0",61
,"2024","2024","District of Columbia","11","Vaginal","1","No","2","None checked","1",4593
,"2024","2024","District of Columbia","11","Cesarean","2","Yes","1","None checked","1",783
,"2024","2024","District of Columbia","11","Cesarean","2","No","2","At least one checked","0",15
,"2024","2024","District of Columbia","11","Cesarean","2","No","2","None checked","1",1963
,"2024","2024","Florida","12","Vaginal","1","Yes","1","At least one checked","0",74
,"2024","2024","Florida","12","Vaginal","1","Yes","1","None checked","1",3707
,"2024","2024","Florida","12","Vaginal","1","Yes","1","Unknown or Not Stated","9",32
,"2024","2024","Florida","12","Vaginal","1","No","2","At least one checked","0",1305
,"2024","2024","Florida","12","Vaginal","1","No","2","None checked","1",135299
,"2024","2024","Florida","12","Vaginal","1","No","2","Unknown or Not Stated","9",637
,"2024","2024","Florida","12","Vaginal","1","Unknown or Not Stated","9","None checked","1",172
,"2024","2024","Florida","12","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",144
,"2024","2024","Florida","12","Cesarean","2","Yes","1","At least one checked","0",223
,"2024","2024","Florida","12","Cesarean","2","Yes","1","None checked","1",28363
,"2024","2024","Florida","12","Cesarean","2","Yes","1","Unknown or Not Stated","9",131
,"2024","2024","Florida","12","Cesarean","2","No","2","At least one checked","0",482
,"2024","2024","Florida","12","Cesarean","2","No","2","None checked","1",50849
,"2024","2024","Florida","12","Cesarean","2","No","2","Unknown or Not Stated","9",345
,"2024","2024","Florida","12","Cesarean","2","Unknown or Not Stated","9","None checked","1",27
,"2024","2024","Florida","12","Cesarean","2","Unknown or Not Stated","9","Unknown or Not Stated","9",41
,"2024","2024","Florida","12","Unknown or Not Stated","9","Yes","1","None checked","1",31
,"2024","2024","Florida","12","Unknown or Not Stated","9","Yes","1","Unknown or Not Stated","9",12
,"2024","2024","Florida","12","Unknown or Not Stated","9","No","2","None checked","1",451
,"2024","2024","Florida","12","Unknown or Not Stated","9","No","2","Unknown or Not Stated","9",153
,"2024","2024","Florida","12","Unknown or Not Stated","9","Unknown or Not Stated","9","None checked","1",11
,"2024","2024","Florida","12","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",1888
,"2024","2024","Georgia","13","Vaginal","1","Yes","1","At least one checked","0",33
,"2024","2024","Georgia","13","Vaginal","1","Yes","1","None checked","1",1641
,"2024","2024","Georgia","13","Vaginal","1","No","2","At least one checked","0",1002
,"2024","2024","Georgia","13","Vaginal","1","No","2","None checked","1",79143
,"2024","2024","Georgia","13","Vaginal","1","No","2","Unknown or Not Stated","9",24
,"2024","2024","Georgia","13","Vaginal","1","Unknown or Not Stated","9","None checked","1",67
,"2024","2024","Georgia","13","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",12
,"2024","2024","Georgia","13","Cesarean","2","Yes","1","At least one checked","0",248
,"2024","2024","Georgia","13","Cesarean","2","Yes","1","None checked","1",14614
,"2024","2024","Georgia","13","Cesarean","2","No","2","At least one checked","0",497
,"2024","2024","Georgia","13","Cesarean","2","No","2","None checked","1",28515
,"2024","2024","Georgia","13","Cesarean","2","Unknown or Not Stated","9","None checked","1",22
,"2024","2024","Georgia","13","Unknown or Not Stated","9","Yes","1","None checked","1",72
,"2024","2024","Georgia","13","Unknown or Not Stated","9","No","2","None checked","1",514
,"2024","2024","Hawaii","15","Vaginal","1","Yes","1","None checked","1",400
,"2024","2024","Hawaii","15","Vaginal","1","No","2","At least one checked","0",157
,"2024","2024","Hawaii","15","Vaginal","1","No","2","None checked","1",10328
,"2024","2024","Hawaii","15","Cesarean","2","Yes","1","At least one checked","0",26
,"2024","2024","Hawaii","15","Cesarean","2","Yes","1","None checked","1",1449
,"2024","2024","Hawaii","15","Cesarean","2","No","2","At least one checked","0",39
,"2024","2024","Hawaii","15","Cesarean","2","No","2","None checked","1",2508
,"2024","2024","Idaho","16","Vaginal","1","Yes","1","At least one checked","0",22
,"2024","2024","Idaho","16","Vaginal","1","Yes","1","None checked","1",722
,"2024","2024","Idaho","16","Vaginal","1","No","2","At least one checked","0",237
,"2024","2024","Idaho","16","Vaginal","1","No","2","None checked","1",16558
,"2024","2024","Idaho","16","Vaginal","1","Unknown or Not Stated","9","None checked","1",10
,"2024","2024","Idaho","16","Cesarean","2","Yes","1","At least one checked","0",39
,"2024","2024","Idaho","16","Cesarean","2","Yes","1","None checked","1",2219
,"2024","2024","Idaho","16","Cesarean","2","No","2","At least one checked","0",63
,"2024","2024","Idaho","16","Cesarean","2","No","2","None checked","1",3378
,"2024","2024","Illinois","17","Vaginal","1","Yes","1","At least one checked","0",100
,"2024","2024","Illinois","17","Vaginal","1","Yes","1","None checked","1",3536
,"2024","2024","Illinois","17","Vaginal","1","No","2","At least one checked","0",1457
,"2024","2024","Illinois","17","Vaginal","1","No","2","None checked","1",81813
,"2024","2024","Illinois","17","Vaginal","1","No","2","Unknown or Not Stated","9",40
,"2024","2024","Illinois","17","Vaginal","1","Unknown or Not Stated","9","None checked","1",59
,"2024","2024","Illinois","17","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",43
,"2024","2024","Illinois","17","Cesarean","2","Yes","1","At least one checked","0",299
,"2024","2024","Illinois","17","Cesarean","2","Yes","1","None checked","1",15982
,"2024","2024","Illinois","17","Cesarean","2","No","2","At least one checked","0",587
,"2024","2024","Illinois","17","Cesarean","2","No","2","None checked","1",21762
,"2024","2024","Illinois","17","Cesarean","2","Unknown or Not Stated","9","None checked","1",12
,"2024","2024","Indiana","18","Vaginal","1","Yes","1","At least one checked","0",45
,"2024","2024","Indiana","18","Vaginal","1","Yes","1","None checked","1",1842
,"2024","2024","Indiana","18","Vaginal","1","No","2","At least one checked","0",707
,"2024","2024","Indiana","18","Vaginal","1","No","2","None checked","1",52332
,"2024","2024","Indiana","18","Vaginal","1","No","2","Unknown or Not Stated","9",69
,"2024","2024","Indiana","18","Vaginal","1","Unknown or Not Stated","9","At least one checked","0",12
,"2024","2024","Indiana","18","Vaginal","1","Unknown or Not Stated","9","None checked","1",316
,"2024","2024","Indiana","18","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",66
,"2024","2024","Indiana","18","Cesarean","2","Yes","1","At least one checked","0",121
,"2024","2024","Indiana","18","Cesarean","2","Yes","1","None checked","1",9851
,"2024","2024","Indiana","18","Cesarean","2","Yes","1","Unknown or Not Stated","9",30
,"2024","2024","Indiana","18","Cesarean","2","No","2","At least one checked","0",208
,"2024","2024","Indiana","18","Cesarean","2","No","2","None checked","1",14471
,"2024","2024","Indiana","18","Cesarean","2","No","2","Unknown or Not Stated","9",35
,"2024","2024","Indiana","18","Cesarean","2","Unknown or Not Stated","9","None checked","1",90
,"2024","2024","Indiana","18","Cesarean","2","Unknown or Not Stated","9","Unknown or Not Stated","9",50
,"2024","2024","Iowa","19","Vaginal","1","Yes","1","At least one checked","0",34
,"2024","2024","Iowa","19","Vaginal","1","Yes","1","None checked","1",961
,"2024","2024","Iowa","19","Vaginal","1","No","2","At least one checked","0",568
,"2024","2024","Iowa","19","Vaginal","1","No","2","None checked","1",23965
,"2024","2024","Iowa","19","Cesarean","2","Yes","1","At least one checked","0",128
,"2024","2024","Iowa","19","Cesarean","2","Yes","1","None checked","1",4369
,"2024","2024","Iowa","19","Cesarean","2","No","2","At least one checked","0",203
,"2024","2024","Iowa","19","Cesarean","2","No","2","None checked","1",6200
,"2024","2024","Kansas","20","Vaginal","1","Yes","1","At least one checked","0",19
,"2024","2024","Kansas","20","Vaginal","1","Yes","1","None checked","1",964
,"2024","2024","Kansas","20","Vaginal","1","No","2","At least one checked","0",337
,"2024","2024","Kansas","20","Vaginal","1","No","2","None checked","1",22437
,"2024","2024","Kansas","20","Cesarean","2","Yes","1","At least one checked","0",49
,"2024","2024","Kansas","20","Cesarean","2","Yes","1","None checked","1",4371
,"2024","2024","Kansas","20","Cesarean","2","No","2","At least one checked","0",82
,"2024","2024","Kansas","20","Cesarean","2","No","2","None checked","1",5721
,"2024","2024","Kentucky","21","Vaginal","1","Yes","1","At least one checked","0",22
,"2024","2024","Kentucky","21","Vaginal","1","Yes","1","None checked","1",1103
,"2024","2024","Kentucky","21","Vaginal","1","No","2","At least one checked","0",551
,"2024","2024","Kentucky","21","Vaginal","1","No","2","None checked","1",32881
,"2024","2024","Kentucky","21","Vaginal","1","No","2","Unknown or Not Stated","9",38
,"2024","2024","Kentucky","21","Vaginal","1","Unknown or Not Stated","9","None checked","1",52
,"2024","2024","Kentucky","21","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",14
,"2024","2024","Kentucky","21","Cesarean","2","Yes","1","At least one checked","0",103
,"2024","2024","Kentucky","21","Cesarean","2","Yes","1","None checked","1",7864
,"2024","2024","Kentucky","21","Cesarean","2","Yes","1","Unknown or Not Stated","9",10
,"2024","2024","Kentucky","21","Cesarean","2","No","2","At least one checked","0",140
,"2024","2024","Kentucky","21","Cesarean","2","No","2","None checked","1",10072
,"2024","2024","Kentucky","21","Cesarean","2","No","2","Unknown or Not Stated","9",13
,"2024","2024","Kentucky","21","Cesarean","2","Unknown or Not Stated","9","None checked","1",16
,"2024","2024","Kentucky","21","Unknown or Not Stated","9","No","2","None checked","1",14
,"2024","2024","Louisiana","22","Vaginal","1","Yes","1","At least one checked","0",16
,"2024","2024","Louisiana","22","Vaginal","1","Yes","1","None checked","1",1039
,"2024","2024","Louisiana","22","Vaginal","1","No","2","At least one checked","0",322
,"2024","2024","Louisiana","22","Vaginal","1","No","2","None checked","1",32684
,"2024","2024","Louisiana","22","Cesarean","2","Yes","1","At least one checked","0",92
,"2024","2024","Louisiana","22","Cesarean","2","Yes","1","None checked","1",7941
,"2024","2024","Louisiana","22","Cesarean","2","No","2","At least one checked","0",113
,"2024","2024","Louisiana","22","Cesarean","2","No","2","None checked","1",11098
,"2024","2024","Maine","23","Vaginal","1","Yes","1","At least one checked","0",14
,"2024","2024","Maine","23","Vaginal","1","Yes","1","None checked","1",289
,"2024","2024","Maine","23","Vaginal","1","No","2","At least one checked","0",213
,"2024","2024","Maine","23","Vaginal","1","No","2","None checked","1",7482
,"2024","2024","Maine","23","Vaginal","1","No","2","Unknown or Not Stated","9",10
,"2024","2024","Maine","23","Cesarean","2","Yes","1","At least one checked","0",19
,"2024","2024","Maine","23","Cesarean","2","Yes","1","None checked","1",1372
,"2024","2024","Maine","23","Cesarean","2","No","2","At least one checked","0",44
,"2024","2024","Maine","23","Cesarean","2","No","2","None checked","1",2144
,"2024","2024","Maryland","24","Vaginal","1","Yes","1","At least one checked","0",57
,"2024","2024","Maryland","24","Vaginal","1","Yes","1","None checked","1",1833
,"2024","2024","Maryland","24","Vaginal","1","No","2","At least one checked","0",1001
,"2024","2024","Maryland","24","Vaginal","1","No","2","None checked","1",39454
,"2024","2024","Maryland","24","Vaginal","1","No","2","Unknown or Not Stated","9",37
,"2024","2024","Maryland","24","Cesarean","2","Yes","1","At least one checked","0",299
,"2024","2024","Maryland","24","Cesarean","2","Yes","1","None checked","1",9535
,"2024","2024","Maryland","24","Cesarean","2","Yes","1","Unknown or Not Stated","9",14
,"2024","2024","Maryland","24","Cesarean","2","No","2","At least one checked","0",533
,"2024","2024","Maryland","24","Cesarean","2","No","2","None checked","1",12996
,"2024","2024","Maryland","24","Cesarean","2","No","2","Unknown or Not Stated","9",16
,"2024","2024","Massachusetts","25","Vaginal","1","Yes","1","At least one checked","0",70
,"2024","2024","Massachusetts","25","Vaginal","1","Yes","1","None checked","1",1803
,"2024","2024","Massachusetts","25","Vaginal","1","No","2","At least one checked","0",1054
,"2024","2024","Massachusetts","25","Vaginal","1","No","2","None checked","1",41974
,"2024","2024","Massachusetts","25","Cesarean","2","Yes","1","At least one checked","0",185
,"2024","2024","Massachusetts","25","Cesarean","2","Yes","1","None checked","1",9335
,"2024","2024","Massachusetts","25","Cesarean","2","No","2","At least one checked","0",281
,"2024","2024","Massachusetts","25","Cesarean","2","No","2","None checked","1",13287
,"2024","2024","Massachusetts","25","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",179
,"2024","2024","Michigan","26","Vaginal","1","Yes","1","At least one checked","0",66
,"2024","2024","Michigan","26","Vaginal","1","Yes","1","None checked","1",2402
,"2024","2024","Michigan","26","Vaginal","1","Yes","1","Unknown or Not Stated","9",85
,"2024","2024","Michigan","26","Vaginal","1","No","2","At least one checked","0",1090
,"2024","2024","Michigan","26","Vaginal","1","No","2","None checked","1",60702
,"2024","2024","Michigan","26","Vaginal","1","No","2","Unknown or Not Stated","9",2432
,"2024","2024","Michigan","26","Vaginal","1","Unknown or Not Stated","9","None checked","1",143
,"2024","2024","Michigan","26","Vaginal","1","Unknown or Not Stated","9","Unknown or Not Stated","9",55
,"2024","2024","Michigan","26","Cesarean","2","Yes","1","At least one checked","0",185
,"2024","2024","Michigan","26","Cesarean","2","Yes","1","None checked","1",12238
,"2024","2024","Michigan","26","Cesarean","2","Yes","1","Unknown or Not Stated","9",375
,"2024","2024","Michigan","26","Cesarean","2","No","2","At least one checked","0",381
,"2024","2024","Michigan","26","Cesarean","2","No","2","None checked","1",18579
,"2024","2024","Michigan","26","Cesarean","2","No","2","Unknown or Not Stated","9",665
,"2024","2024","Michigan","26","Cesarean","2","Unknown or Not Stated","9","None checked","1",23
,"2024","2024","Michigan","26","Cesarean","2","Unknown or Not Stated","9","Unknown or Not Stated","9",21
,"2024","2024","Michigan","26","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",64
,"2024","2024","Minnesota","27","Vaginal","1","Yes","1","At least one checked","0",88
,"2024","2024","Minnesota","27","Vaginal","1","Yes","1","None checked","1",2066
,"2024","2024","Minnesota","27","Vaginal","1","No","2","At least one checked","0",956
,"2024","2024","Minnesota","27","Vaginal","1","No","2","None checked","1",40117
,"2024","2024","Minnesota","27","Vaginal","1","No","2","Unknown or Not Stated","9",28
,"2024","2024","Minnesota","27","Vaginal","1","Unknown or Not Stated","9","None checked","1",34
,"2024","2024","Minnesota","27","Cesarean","2","Yes","1","At least one checked","0",139
,"2024","2024","Minnesota","27","Cesarean","2","Yes","1","None checked","1",7384
,"2024","2024","Minnesota","27","Cesarean","2","No","2","At least one checked","0",233
,"2024","2024","Minnesota","27","Cesarean","2","No","2","None checked","1",10979
,"2024","2024","Minnesota","27","Unknown or Not Stated","9","No","2","None checked","1",43
,"2024","2024","Minnesota","27","Unknown or Not Stated","9","Unknown or Not Stated","9","Unknown or Not Stated","9",21
,"2024","2024","Mississippi","28","Vaginal","1","Yes","1","None checked","1",591
,"2024","2024","Mississippi","28","Vaginal","1","No","2","At least one checked","0",215
,"2024","2024","Mississippi","28","Vaginal","1","No","2","None checked","1",19959
,"2024","2024","Mississippi","28","Cesarean","2","Yes","1","At least one checked","0",82
,"2024","2024","Mississippi","28","Cesarean","2","Yes","1","None checked","1",5801
,"2024","2024","Mississippi","28","Cesarean","2","No","2","At least one checked","0",93
,"2024","2024","Mississippi","28","Cesarean","2","No","2","None checked","1",6714
,"2024","2024","Missouri","29","Vaginal","1","Yes","1","At least one checked","0",26
,"2024","2024","Missouri","29","Vaginal","1","Yes","1","None checked","1",1752
,"2024","2024","Missouri","29","Vaginal","1","No","2","At least one checked","0",749
,"2024","2024","Missouri","29","Vaginal","1","No","2","None checked","1",44733
,"2024","2024","Missouri","29","Cesarean","2","Yes","1","At least one checked","0",100
,"2024","2024","Missouri","29","Cesarean","2","Yes","1","None checked","1",7932
,"2024","2024","Missouri","29","Cesarean","2","No","2","At least one checked","0",196
,"2024","2024","Missouri","29","Cesarean","2","No","2","None checked","1",12475
,"2024","2024","Missouri","29","Unknown or Not Stated","9","No","2","None checked","1",33
,"2024","2024","Montana","30","Vaginal","1","Yes","1","At least one checked","0",12
,"2024","2024","Montana","30","Vaginal","1","Yes","1","None checked","1",262
,"2024","2024","Montana","30","Vaginal","1","No","2","At least one checked","0",150
,"2024","2024","Montana","30","Vaginal","1","No","2","None checked","1",7939
,"2024","2024","Montana","30","Cesarean","2","Yes","1","At least one checked","0",17
,"2024","2024","Montana","30","Cesarean","2","Yes","1","None checked","1",1061
,"2024","2024","Montana","30","Cesarean","2","No","2","At least one checked","0",42
,"2024","2024","Montana","30","Cesarean","2","No","2","None checked","1",1838
,"2024","2024","Nebraska","31","Vaginal","1","Yes","1","At least one checked","0",27
,"2024","2024","Nebraska","31","Vaginal","1","Yes","1","None checked","1",754
,"2024","2024","Nebraska","31","Vaginal","1","No","2","At least one checked","0",308
,"2024","2024","Nebraska","31","Vaginal","1","No","2","None checked","1",16289
,"2024","2024","Nebraska","31","Vaginal","1","No","2","Unknown or Not Stated","9",15
,"2024","2024","Nebraska","31","Vaginal","1","Unknown or Not Stated","9","None checked","1",15
,"2024","2024","Nebraska","31","Cesarean","2","Yes","1","At least one checked","0",41
,"2024","2024","Nebraska","31","Cesarean","2","Yes","1","None checked","1",3114
,"2024","2024","Nebraska","31","Cesarean","2","No","2","At least one checked","0",54
,"2024","2024","Nebraska","31","Cesarean","2","No","2","None checked","1",4161
,"2024","2024","Nevada","32","Vaginal","1","Yes","1","At least one checked","0",10
,"2024","2024","Nevada","32","Vaginal","1","Yes","1","None checked","1",733
,"2024","2024","Nevada","32","Vaginal","1","No","2","At least one checked","0",240
,"2024","2024","Nevada","32","Vaginal","1","No","2","None checked","1",20748
,"2024","2024","Nevada","32","Cesarean","2","Yes","1","At least one checked","0",61
,"2024","2024","Nevada","32","Cesarean","2","Yes","1","None checked","1",3790
,"2024","2024","Nevada","32","Cesarean","2","No","2","At least one checked","0",69
,"2024","2024","Nevada","32","Cesarean","2","No","2","None checked","1",6719
,"2024","2024","Nevada","32","Unknown or Not Stated","9","No","2","None checked","1",10
,"2024","2024","New Hampshire","33","Vaginal","1","Yes","1","At least one checked","0",11
,"2024","2024","New Hampshire","33","Vaginal","1","Yes","1","None checked","1",282
,"2024","2024","New Hampshire","33","Vaginal","1","No","2","At least one checked","0",233
,"2024","2024","New Hampshire","33","Vaginal","1","No","2","None checked","1",7531
,"2024","2024","New Hampshire","33","Vaginal","1","No","2","Unknown or Not Stated","9",13
,"2024","2024","New Hampshire","33","Vaginal","1","Unknown or Not Stated","9","None checked","1",23
,"2024","2024","New Hampshire","33","Cesarean","2","Yes","1","At least one checked","0",40
,"2024","2024","New Hampshire","33","Cesarean","2","Yes","1","None checked","1",1380
,"2024","2024","New Hampshire","33","Cesarean","2","No","2","At least one checked","0",52
,"2024","2024","New Hampshire","33","Cesarean","2","No","2","None checked","1",2189
,"2024","2024","New Jersey","34","Vaginal","1","Yes","1","At least one checked","0",58
,"2024","2024","New Jersey","34","Vaginal","1","Yes","1","None checked","1",2480
,"2024","2024","New Jersey","34","Vaginal","1","Yes","1","Unknown or Not Stated","9",11
